-2000.000000	-0.000001	-0.000007
-1960.000000	-0.000001	-0.000007
-1920.000000	-0.000001	-0.000007
-1880.000000	-0.000001	-0.000007
-1840.000000	-0.000001	-0.000007
-1800.000000	-0.000001	-0.000007
-1760.000000	-0.000001	-0.000007
-1720.000000	-0.000001	-0.000007
-1680.000000	-0.000001	-0.000007
-1640.000000	-0.000001	-0.000007
-1600.000000	-0.000001	-0.000007
-1560.000000	-0.000001	-0.000007
-1520.000000	-0.000001	-0.000007
-1480.000000	-0.000001	-0.000007
-1440.000000	-0.000001	-0.000007
-1400.000000	-0.000001	-0.000007
-1360.000000	-0.000001	-0.000007
-1320.000000	-0.000001	-0.000007
-1280.000000	-0.000001	-0.000007
-1240.000000	-0.000001	-0.000007
-1200.000000	-0.000001	-0.000007
-1160.000000	-0.000001	-0.000007
-1120.000000	-0.000001	-0.000007
-1080.000000	-0.000001	-0.000007
-1040.000000	-0.000001	-0.000007
-1000.000000	-0.000001	-0.000007
-960.000000	-0.000001	-0.000007
-920.000000	-0.000001	-0.000007
-880.000000	-0.000001	-0.000007
-840.000000	-0.000001	-0.000007
-800.000000	-0.000001	-0.000007
-760.000000	-0.000001	-0.000007
-720.000000	-0.000001	-0.000007
-680.000000	-0.000001	-0.000007
-640.000000	-0.000001	-0.000007
-600.000000	-0.000001	-0.000007
-560.000000	-0.000001	-0.000007
-520.000000	-0.000001	-0.000007
-480.000000	-0.000001	-0.000007
-440.000000	-0.000001	-0.000007
-400.000000	-0.000001	-0.000007
-360.000000	-0.000001	-0.000007
-320.000000	-0.000001	-0.000007
-280.000000	-0.000001	-0.000007
-240.000000	-0.000001	-0.000007
-200.000000	-0.000001	-0.000007
-160.000000	-0.000001	-0.000007
-120.000000	-0.000001	-0.000007
-80.000000	-0.000001	-0.000007
-40.000000	-0.000001	-0.000007
0.000000	-0.000001	-0.000007
40.000000	-0.000001	-0.000007
80.000000	-0.000001	-0.000007
120.000000	-0.000001	-0.000007
160.000000	-0.000001	-0.000007
200.000000	-0.000001	-0.000007
240.000000	-0.000001	-0.000007
280.000000	-0.000001	-0.000007
320.000000	-0.000001	-0.000007
360.000000	-0.000001	-0.000007
400.000000	-0.000001	-0.000007
440.000000	-0.000001	-0.000007
480.000000	-0.000001	-0.000007
520.000000	-0.000001	-0.000007
560.000000	-0.000001	-0.000007
600.000000	-0.000001	-0.000007
640.000000	-0.000001	-0.000007
680.000000	-0.000001	-0.000007
720.000000	-0.000001	-0.000007
760.000000	-0.000001	-0.000007
800.000000	-0.000001	-0.000007
840.000000	-0.000001	-0.000007
880.000000	-0.000001	-0.000007
920.000000	-0.000001	-0.000007
960.000000	-0.000001	-0.000007
1000.000000	-0.000001	-0.000007
1040.000000	-0.000001	-0.000007
1080.000000	-0.000001	-0.000007
1120.000000	-0.000001	-0.000007
1160.000000	-0.000001	-0.000007
1200.000000	-0.000001	-0.000007
1240.000000	-0.000001	-0.000007
1280.000000	-0.000001	-0.000007
1320.000000	-0.000001	-0.000007
1360.000000	-0.000001	-0.000007
1400.000000	-0.000001	-0.000007
1440.000000	-0.000001	-0.000007
1480.000000	-0.000001	-0.000007
1520.000000	-0.000001	-0.000007
1560.000000	-0.000001	-0.000007
1600.000000	-0.000001	-0.000007
1640.000000	-0.000001	-0.000007
1680.000000	-0.000001	-0.000007
1720.000000	-0.000001	-0.000007
1760.000000	-0.000001	-0.000007
1800.000000	-0.000001	-0.000007
1840.000000	-0.000001	-0.000007
1880.000000	-0.000001	-0.000007
1920.000000	-0.000001	-0.000007
1960.000000	-0.000001	-0.000007
-2000.000000	-0.000014	0.000017
-1960.000000	-0.000014	0.000017
-1920.000000	-0.000014	0.000017
-1880.000000	-0.000014	0.000017
-1840.000000	-0.000014	0.000017
-1800.000000	-0.000014	0.000017
-1760.000000	-0.000014	0.000017
-1720.000000	-0.000014	0.000017
-1680.000000	-0.000014	0.000017
-1640.000000	-0.000014	0.000017
-1600.000000	-0.000014	0.000017
-1560.000000	-0.000014	0.000017
-1520.000000	-0.000014	0.000017
-1480.000000	-0.000014	0.000017
-1440.000000	-0.000014	0.000017
-1400.000000	-0.000014	0.000017
-1360.000000	-0.000014	0.000017
-1320.000000	-0.000014	0.000017
-1280.000000	-0.000014	0.000017
-1240.000000	-0.000014	0.000017
-1200.000000	-0.000014	0.000017
-1160.000000	-0.000014	0.000017
-1120.000000	-0.000014	0.000017
-1080.000000	-0.000014	0.000017
-1040.000000	-0.000014	0.000017
-1000.000000	-0.000014	0.000017
-960.000000	-0.000014	0.000017
-920.000000	-0.000014	0.000017
-880.000000	-0.000014	0.000017
-840.000000	-0.000014	0.000017
-800.000000	-0.000014	0.000017
-760.000000	-0.000014	0.000017
-720.000000	-0.000014	0.000017
-680.000000	-0.000014	0.000017
-640.000000	-0.000014	0.000017
-600.000000	-0.000014	0.000017
-560.000000	-0.000014	0.000017
-520.000000	-0.000014	0.000017
-480.000000	-0.000014	0.000017
-440.000000	-0.000014	0.000017
-400.000000	-0.000014	0.000017
-360.000000	-0.000014	0.000017
-320.000000	-0.000014	0.000017
-280.000000	-0.000014	0.000017
-240.000000	-0.000014	0.000017
-200.000000	-0.000014	0.000017
-160.000000	-0.000014	0.000017
-120.000000	-0.000014	0.000017
-80.000000	-0.000014	0.000017
-40.000000	-0.000014	0.000017
0.000000	-0.000014	0.000017
40.000000	-0.000014	0.000017
80.000000	-0.000014	0.000017
120.000000	-0.000014	0.000017
160.000000	-0.000014	0.000017
200.000000	-0.000014	0.000017
240.000000	-0.000014	0.000017
280.000000	-0.000014	0.000017
320.000000	-0.000014	0.000017
360.000000	-0.000014	0.000017
400.000000	-0.000014	0.000017
440.000000	-0.000014	0.000017
480.000000	-0.000014	0.000017
520.000000	-0.000014	0.000017
560.000000	-0.000014	0.000017
600.000000	-0.000014	0.000017
640.000000	-0.000014	0.000017
680.000000	-0.000014	0.000017
720.000000	-0.000014	0.000017
760.000000	-0.000014	0.000017
800.000000	-0.000014	0.000017
840.000000	-0.000014	0.000017
880.000000	-0.000014	0.000017
